image_id,version_key,level,filepath,iou,bf1,sam2_score,status
11,gaussian_blur_3,3.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/11_gaussian_blur_3.jpg,0.9412605402315278,0.9260905479290406,0.968606173992157,Success
11,gaussian_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/11_gaussian_blur_5.jpg,0.9374376514179849,0.928054491272882,0.9661474227905273,Success
11,low_contrast_0.8,0.8,/content/SAM2_analysis/data/images/img_degraded/low_contrast/11_low_contrast_0.8.jpg,0.9378120096990443,0.9185487991824222,0.9696378111839294,Success
11,low_contrast_0.2,0.2,/content/SAM2_analysis/data/images/img_degraded/low_contrast/11_low_contrast_0.2.jpg,0.9509746872272331,0.907961903078249,0.9686230421066284,Success
11,low_contrast_0.6,0.6,/content/SAM2_analysis/data/images/img_degraded/low_contrast/11_low_contrast_0.6.jpg,0.9376871524311992,0.9185487991824222,0.9682789444923401,Success
11,low_contrast_0.4,0.4,/content/SAM2_analysis/data/images/img_degraded/low_contrast/11_low_contrast_0.4.jpg,0.9443887057474559,0.9311168096206561,0.9712178707122803,Success
11,low_contrast_1.0,1.0,/content/SAM2_analysis/data/images/img_degraded/low_contrast/11_low_contrast_1.0.jpg,0.9371615844970077,0.9170931422722621,0.9702768325805664,Success
11,jpeg_compression_20,20.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/11_jpeg_compression_20.jpg,0.9297110823630875,0.7838851737073886,0.9624055624008179,Success
11,jpeg_compression_100,100.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/11_jpeg_compression_100.jpg,0.9371615844970077,0.912686667563568,0.9699856042861938,Success
11,jpeg_compression_80,80.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/11_jpeg_compression_80.jpg,0.9373130075509332,0.9150303139987332,0.9681126475334167,Success
11,jpeg_compression_40,40.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/11_jpeg_compression_40.jpg,0.9270671378091873,0.8699852778800148,0.9681845903396606,Success
11,jpeg_compression_60,60.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/11_jpeg_compression_60.jpg,0.9429635998853539,0.9173789173789173,0.9604510068893433,Success
5,original,0.0,/content/SAM2_analysis/data/images/gt_img/5.jpg,0.7484306526116309,0.3388261851015801,0.9331620335578918,Success
5,motion_blur_25,25.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/5_motion_blur_25.jpg,0.0,0.0,0.9027785062789917,Success
5,motion_blur_35,35.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/5_motion_blur_35.jpg,0.000462000462000462,0.03922061596480201,0.8817803859710693,Success
5,motion_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/5_motion_blur_5.jpg,0.7695636494771007,0.39707793003701614,0.9122596383094788,Success
5,motion_blur_45,45.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/5_motion_blur_45.jpg,0.0015002885170225042,0.0475482912332838,0.8804085850715637,Success
5,motion_blur_15,15.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/5_motion_blur_15.jpg,0.7591766723842196,0.33533427495291895,0.9298272132873535,Success
5,gaussian_blur_11,11.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/5_gaussian_blur_11.jpg,0.7586892919836161,0.3604564641414177,0.9524365663528442,Success
5,gaussian_blur_3,3.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/5_gaussian_blur_3.jpg,0.7571665482113243,0.33866157208241127,0.9361552000045776,Success
5,gaussian_blur_21,21.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/5_gaussian_blur_21.jpg,0.7510774606872452,0.34288295069627395,0.9466975927352905,Success
5,gaussian_blur_31,31.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/5_gaussian_blur_31.jpg,0.721784472769409,0.2551940375224878,0.9394910931587219,Success
5,gaussian_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/5_gaussian_blur_5.jpg,0.7575721582135646,0.34731222701190445,0.9364133477210999,Success
5,low_contrast_0.8,0.8,/content/SAM2_analysis/data/images/img_degraded/low_contrast/5_low_contrast_0.8.jpg,0.7556373130785663,0.3498188525130097,0.9334172010421753,Success
5,low_contrast_1.0,1.0,/content/SAM2_analysis/data/images/img_degraded/low_contrast/5_low_contrast_1.0.jpg,0.749822316986496,0.32958591886276345,0.9329526424407959,Success
5,low_contrast_0.4,0.4,/content/SAM2_analysis/data/images/img_degraded/low_contrast/5_low_contrast_0.4.jpg,0.7677956030897207,0.3830295088105211,0.926855742931366,Success
5,low_contrast_0.6,0.6,/content/SAM2_analysis/data/images/img_degraded/low_contrast/5_low_contrast_0.6.jpg,0.7632454264670944,0.3513485396239174,0.930573582649231,Success
5,low_contrast_0.2,0.2,/content/SAM2_analysis/data/images/img_degraded/low_contrast/5_low_contrast_0.2.jpg,0.7745541022592152,0.3978385051213221,0.9073144197463989,Success
5,jpeg_compression_60,60.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/5_jpeg_compression_60.jpg,0.7550803402646503,0.35540301012770803,0.9306366443634033,Success
5,jpeg_compression_20,20.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/5_jpeg_compression_20.jpg,0.7517482517482518,0.3570062476093332,0.9092828631401062,Success
5,jpeg_compression_100,100.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/5_jpeg_compression_100.jpg,0.7531142484280461,0.3501657981999053,0.9344853758811951,Success
5,jpeg_compression_40,40.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/5_jpeg_compression_40.jpg,0.7624602332979852,0.3264422820479605,0.9260185956954956,Success
5,jpeg_compression_80,80.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/5_jpeg_compression_80.jpg,0.7526703061951103,0.3279692405375851,0.9379383325576782,Success
92,original,0.0,/content/SAM2_analysis/data/images/gt_img/92.jpg,0.7667098818784212,0.29492600422832976,0.9853567481040955,Success
